trade_date,s0,delta_s,balance,return,from_gamma,from_vega,from_theta
20201130,3.473,-0.08400000000000007,0.04291539316935576,0.0017939162705591025,0.004921828650844369,0.023482524652630683,-0.002064940383630695
20201202,3.545,-0.01200000000000001,0.041984537715227865,-0.0009308554541278963,9.293187783467087e-05,-0.00014723265350253552,-0.0008764567991149897
20201203,3.538,-0.007000000000000117,0.04153106723502552,-0.0004534704802023476,3.260416330828237e-05,0.0005336287105287921,-0.0009185207761631364
20201204,3.543,0.0050000000000003375,0.03902567580599307,-0.002505391429032451,1.6909098251716628e-05,-0.002026290233877254,-0.000962248582175511
20201207,3.511,-0.03200000000000003,0.0357117608075493,-0.0033139149984437663,0.0007341199706426662,-3.6911591597732756e-05,-0.0027410283148656335
20201208,3.499,-0.01200000000000001,0.03176699147462197,-0.003944769332927332,0.00011094803724204743,-0.0028789693367770558,-0.0009861622001775807
20201209,3.47,-0.028999999999999915,0.03237185990883469,0.0006048684342127228,0.0007003691022069137,0.001712358297393208,-0.0008680122430998075
20201214,3.461,0.03200000000000003,0.03280106498373135,0.00042920507489666027,-0.0010877315816393695,-0.0008765376819856662,0.0031700041172334696
20201215,3.464,0.0030000000000001137,0.03314388929919122,0.000342824315459872,-1.3693929657605398e-05,-0.0009636448275007363,0.0013212004727718245
20201216,3.482,0.018000000000000238,0.03353549177298922,0.0003916024737979987,-0.0004643591841135351,-0.0009834176454324682,0.0013441704835086788
20210104,3.632,-0.0019999999999997797,0.03395658066332366,0.00042108889033443814,2.675122680596755e-06,0.0038124708349706175,-0.0029570547821510776
20210105,3.671,0.0389999999999997,0.035743705841300086,0.0017871251779764258,0.0010112017202046854,0.0022758317853573853,-0.0008793702478156002
20210106,3.726,0.05500000000000016,0.04194001213551577,0.006196306294215685,0.0019048813218524208,0.007439878346042471,-0.0008944628939038077
20210107,3.803,0.07699999999999996,0.04815351831648417,0.006213506180968401,0.0037010572476639885,0.006773437457432052,-0.0011464701988825189
20210108,3.782,-0.020999999999999908,0.04618564835387093,-0.001967869962613243,0.0002290384576079911,-0.0006865204876239672,-0.0012286038952104008
20210111,3.765,-0.016999999999999904,0.03540061258397745,-0.01078503576989348,0.00015216367351647764,-0.007303060341964643,-0.003670881155408963
20210112,3.899,0.1339999999999999,0.04822595858290408,0.01282534599892663,0.012505808945662429,0.011401764392807049,-0.0011563476380359815
20210113,3.862,-0.03699999999999992,0.04453016369261745,-0.0036957948902866314,0.0008886734327847351,-0.002227714485123797,-0.0013696174931380465
20210114,3.802,-0.06000000000000005,0.04122344021434034,-0.00330672347827711,0.002465749737376262,-0.003252842957140243,-0.0013262014727666322
20210120,3.8,0.0029999999999996696,0.04519591791985442,0.00397247770551408,-6.135276732493785e-06,0.0031735614134548625,0.0015557659883639501
20210121,3.84,0.040000000000000036,0.044298814204936136,-0.0008971037149182806,-0.0012451975070915922,-0.0010477383671328043,0.001213463041787561
20210129,3.704,-0.02699999999999969,0.052849627551835025,0.008550813346898889,-0.0003343604582871228,0.007356657965738362,0.001161066454606688
20210201,3.731,0.02699999999999969,0.05053396312065582,-0.0023156644311792055,-0.0003683439972721015,-0.005357871588190391,0.0030423347534716135
20210202,3.752,0.020999999999999908,0.05657363250650153,0.006039669385845707,-0.00023605541112195868,0.0063515587433510086,0.0012378557063989
20210203,3.764,0.01200000000000001,0.056423695926422414,-0.00014993658007911304,-8.414626827281235e-05,-0.0007125776064592559,0.0010288930813786802
20210204,3.787,0.02300000000000013,0.056485380801390234,6.168487496781977e-05,-0.00031307411851457786,-0.0008039211519417929,0.0010351988668709086
20210205,3.834,0.04700000000000015,0.055913048724655,-0.0005723320767352311,-0.0012927626993992339,-0.0002588159927734605,0.0010593552567815991
20210209,3.939,0.06400000000000006,0.06175755400244802,0.005844505277793018,0.0028062692566601503,0.004262218394097685,-0.0011343805737072618
20210210,4.012,0.07299999999999951,0.07023678570929599,0.008479231706847973,0.0038398153660755448,0.009117585909272452,-0.0011779175574094353
20210219,3.998,-0.008999999999999453,0.06655860309257358,-0.0036781826167224113,7.229401627693082e-05,-0.002735498732958556,-0.0015998132138774
20210226,3.743,-0.10000000000000009,0.06302710625238601,-0.0035314968401875674,-0.004774625139161728,0.0024544927837684446,0.0011584940401990975
20210304,3.698,-0.10599999999999987,0.0783780065916656,0.015350900339279591,0.00674834694625589,0.00594574205013729,-0.0010584593992407252
20210308,3.561,-0.11699999999999999,0.07127521104979866,-0.007102795541866949,-0.006731341926261996,0.0009001683917801804,0.0040101809122551025
20210310,3.523,0.018000000000000238,0.07508432299234784,0.0038091119425491815,-0.00017457580738125072,0.0035036556060028742,0.0016502274325745797
20210311,3.614,0.09099999999999975,0.06962374791450329,-0.0054605750778445455,-0.005372961696271604,-0.0008676681499857342,0.0015570870195882206
20210322,3.523,0.027000000000000135,0.07028441015051713,0.0006606622360138398,-0.000513590473320241,-0.005104594455913092,0.0053526220025207575
20210330,3.561,0.040000000000000036,0.07409896799488294,0.0038145578443658096,0.0009991110770823032,0.0042041977038003095,-0.0007957555053895344
20210331,3.527,-0.03399999999999981,0.07195207856408202,-0.0021468894308009218,0.0006515666545711275,-0.0015913744824499743,-0.0007966406133983996
20210401,3.567,0.040000000000000036,0.07317687747037538,0.001224798906293359,0.00099547578132617,-0.0003428238548525671,-0.000849574760742875
20210407,3.542,-0.03600000000000003,0.06854360895347962,-0.004633268516895758,0.0008885151276031299,-0.003953940561284884,-0.0008057896067515394
20210408,3.558,0.016000000000000014,0.07172024512264644,0.003176636169166816,0.0001896270749220788,0.003701987968900088,-0.000797802242441962
20210414,3.456,0.005999999999999783,0.0744951872563325,0.0027749421336860647,-2.9108427748384727e-05,0.0018359878061417977,0.0011246274293681391
20210415,3.419,-0.03699999999999992,0.07397556310147756,-0.0005196241548549446,-0.0013241907864637264,-0.0013845483491747629,0.0011315897292230842
20210416,3.434,0.015000000000000124,0.07491512920663781,0.0009395661051602583,-0.00018909335881015475,0.00040234214198075395,0.0010328512769508687
20210419,3.5,0.06599999999999984,0.07195996972407627,-0.002955159482561545,-0.0047224428383311045,-0.005362266207259933,0.0033407992132708435
20210420,3.492,-0.008000000000000007,0.07335905499860493,0.001399085274528658,-4.935161091383823e-05,0.0002556031109331474,0.0010606180425462074
20210421,3.498,0.006000000000000227,0.07409300475073496,0.0007339497521300364,-2.92895221417341e-05,-0.0002903108968058669,0.0010905502493540513
20210422,3.481,-0.017000000000000348,0.07720509931126948,0.0031120945605345174,-0.00021573676459135833,0.0019657529236968172,0.0010273807507744847
20210510,3.399,0.0,0.08204157859268046,0.0048364792814109825,0.0,0.002556568901900606,0.0027056645060267058
20210511,3.429,0.029999999999999805,0.0808770844736838,-0.0011644941189966618,-0.0007058611643060591,-0.0014530175837563744,0.0008198839975910835
20210512,3.442,0.013000000000000345,0.07976469746947519,-0.001112387004208612,-0.00015130741067579496,-0.0018920733474303236,0.0008859324697737439
20210513,3.407,-0.03500000000000014,0.08086367757632129,0.0010989801068461008,-0.0011325815553855517,0.000518571962253018,0.0010222285828485104
20210514,3.498,0.09100000000000019,0.07639776072189777,-0.004465916854423518,-0.0066672850682393345,-0.003236652100240216,0.0009340050059537639
20210517,3.53,0.031999999999999584,0.07583228696628264,-0.0005654737556151368,-0.0008287595101384316,-0.003028073772701709,0.002535122761210499
